PLAYER NAME,SG_off_tee_2021_AVERAGE,SG_tee_green_2021_AVERAGE,driving_dist_2021_AVG.,pct_ydg_tee_2021_AVG (%),driving_320+_2021_%,SG_approach_green_2021_AVERAGE,GIR_pct_2021_%,GOFIR_pct_2021_%,GIR_pct_fwy_2021_%,GIR_pct_not_fwy_2021_%,fwy_prox_2021_AVG,rough_prox_2021_AVG,SG_ATG_2021_AVERAGE,pct_sand_save_2021_%,scrambling_2021_%,SG_putt_2021_AVERAGE,pct_one_putt_2021_%,pct_three_putt_avoid_2021_%,putt_avg_2021_AVG,putts_per_rd_2021_AVG,bogey_avoid_2021_% MAKES BOGEY,btb_ratio_2021_BIRDIE TO BOGEY RATIO,money_2021_MONEY,SG_off_tee_2020_AVERAGE,SG_tee_green_2020_AVERAGE,driving_dist_2020_AVG.,pct_ydg_tee_2020_AVG (%),driving_320+_2020_%,SG_approach_green_2020_AVERAGE,GIR_pct_2020_%,GOFIR_pct_2020_%,GIR_pct_fwy_2020_%,GIR_pct_not_fwy_2020_%,fwy_prox_2020_AVG,rough_prox_2020_AVG,SG_ATG_2020_AVERAGE,pct_sand_save_2020_%,scrambling_2020_%,SG_putt_2020_AVERAGE,pct_one_putt_2020_%,pct_three_putt_avoid_2020_%,putt_avg_2020_AVG,putts_per_rd_2020_AVG,bogey_avoid_2020_% MAKES BOGEY,btb_ratio_2020_BIRDIE TO BOGEY RATIO,money_2020_MONEY,SG_off_tee_2019_AVERAGE,SG_tee_green_2019_AVERAGE,driving_dist_2019_AVG.,pct_ydg_tee_2019_AVG (%),driving_320+_2019_%,SG_approach_green_2019_AVERAGE,GIR_pct_2019_%,GOFIR_pct_2019_%,GIR_pct_fwy_2019_%,GIR_pct_not_fwy_2019_%,fwy_prox_2019_AVG,rough_prox_2019_AVG,SG_ATG_2019_AVERAGE,pct_sand_save_2019_%,scrambling_2019_%,SG_putt_2019_AVERAGE,pct_one_putt_2019_%,pct_three_putt_avoid_2019_%,putt_avg_2019_AVG,putts_per_rd_2019_AVG,bogey_avoid_2019_% MAKES BOGEY,btb_ratio_2019_BIRDIE TO BOGEY RATIO,money_2019_MONEY,SG_off_tee_2018_AVERAGE,SG_tee_green_2018_AVERAGE,driving_dist_2018_AVG.,pct_ydg_tee_2018_AVG (%),driving_320+_2018_%,SG_approach_green_2018_AVERAGE,GIR_pct_2018_%,GOFIR_pct_2018_%,GIR_pct_fwy_2018_%,GIR_pct_not_fwy_2018_%,fwy_prox_2018_AVG,rough_prox_2018_AVG,SG_ATG_2018_AVERAGE,pct_sand_save_2018_%,scrambling_2018_%,SG_putt_2018_AVERAGE,pct_one_putt_2018_%,pct_three_putt_avoid_2018_%,putt_avg_2018_AVG,putts_per_rd_2018_AVG,bogey_avoid_2018_% MAKES BOGEY,btb_ratio_2018_BIRDIE TO BOGEY RATIO,money_2018_MONEY,SG_off_tee_2017_AVERAGE,SG_tee_green_2017_AVERAGE,driving_dist_2017_AVG.,pct_ydg_tee_2017_AVG (%),driving_320+_2017_%,SG_approach_green_2017_AVERAGE,GIR_pct_2017_%,GOFIR_pct_2017_%,GIR_pct_fwy_2017_%,GIR_pct_not_fwy_2017_%,fwy_prox_2017_AVG,rough_prox_2017_AVG,SG_ATG_2017_AVERAGE,pct_sand_save_2017_%,scrambling_2017_%,SG_putt_2017_AVERAGE,pct_one_putt_2017_%,pct_three_putt_avoid_2017_%,putt_avg_2017_AVG,putts_per_rd_2017_AVG,bogey_avoid_2017_% MAKES BOGEY,btb_ratio_2017_BIRDIE TO BOGEY RATIO,money_2017_MONEY
Kevin Streelman,0.26899999999999996,0.6559999999999999,294.1,62.43,12.5,0.38,69.54,75.81,79.41,52.75,378.0,511.0,-0.021,45.12,57.0,-0.034,38.89,2.38,1.735,28.89,15.48,1.51,1065924.0,0.24600000000000002,0.498,293.9,62.75,9.23,0.25,67.66,75.05,78.36,54.18,382.0,476.0,0.002,52.94,55.76,-0.084,38.2,2.89,1.7630000000000001,29.25,16.67,1.31,2520845.0,0.38299999999999995,0.919,291.8,62.11,6.17,0.479,69.75,76.17,78.41,55.8,382.0,446.0,0.057999999999999996,50.37,59.86,-0.251,37.93,2.67,1.768,29.37,14.54,1.46,1588881.0,0.439,0.868,295.1,62.38,9.24,0.415,71.56,76.36,79.95,57.93,382.0,461.0,0.013999999999999999,47.24,60.93,-0.25,34.84,2.17,1.797,29.67,12.92,1.55,1523642.0,0.292,0.45,294.0,62.39,11.36,0.19699999999999998,66.67,72.58,76.79,48.92,368.0,571.0,-0.038,49.66,60.04,-0.281,38.26,3.6,1.791,29.47,15.97,1.23,1313327.0
Si Woo Kim,0.266,0.77,297.8,63.17,13.56,0.18600000000000003,67.51,74.07,79.07,56.02,392.0,531.0,0.33899999999999997,45.36,65.22,0.084,41.24,3.11,1.757,28.85,13.56,1.65,2417425.0,-0.075,0.34600000000000003,298.1,64.48,12.12,0.115,65.54,71.2,77.21,51.24,372.0,486.0,0.305,49.32,58.82,-0.079,40.84,2.85,1.75,28.77,16.44,1.33,1074246.0,0.066,0.19399999999999998,292.4,62.3,7.43,-0.177,64.91,71.0,74.65,52.24,390.0,519.0,0.305,56.6,63.51,-0.06,43.22,2.51,1.729,28.16,14.97,1.56,2191808.0,-0.013999999999999999,0.077,290.8,62.61,7.07,-0.2,63.78,69.66,73.7,51.92,382.0,532.0,0.29100000000000004,51.67,57.23,-0.168,38.94,2.51,1.77,29.0,17.63,1.15,2276114.0,-0.23600000000000002,-0.573,289.8,62.58,11.94,-0.447,59.63,64.63,71.83,47.35,407.0,584.0,0.11,47.92,55.41,-0.392,39.41,3.93,1.794,29.16,20.89,0.84,2681177.0
Brian Harman,0.259,0.461,292.6,62.57,5.65,0.021,65.23,71.35,75.4,49.83,386.0,571.0,0.18,54.55,63.92,0.573,41.58,1.7,1.72,28.18,13.98,1.67,2301098.0,0.115,0.45899999999999996,293.0,63.26,6.41,-0.018000000000000002,65.67,70.81,76.85,49.13,361.0,522.0,0.36200000000000004,60.98,64.94,0.308,42.95,1.85,1.7169999999999999,28.04,13.68,1.66,1482583.0,0.312,0.256,288.4,62.38,6.17,-0.301,64.17,71.75,73.82,47.73,379.0,579.0,0.245,58.45,60.1,0.09,39.64,1.94,1.767,28.83,15.86,1.26,1342778.0,0.13699999999999998,0.017,291.9,63.16,7.93,-0.024,67.59,72.22,77.53,52.4,393.0,504.0,-0.096,47.22,56.95,0.273,38.95,3.7,1.767,29.29,16.85,1.25,2733463.0,0.015,0.146,289.9,61.95,7.61,-0.198,63.78,70.12,77.9,44.76,383.0,584.0,0.32899999999999996,58.14,63.19,0.6,42.22,2.06,1.7380000000000002,28.33,15.11,1.41,4396470.0
Webb Simpson,0.247,0.9259999999999999,292.7,62.67,14.13,0.293,70.05,78.38,76.64,56.99,387.0,524.0,0.386,64.38,70.97,0.591,41.79,2.78,1.755,28.63,11.35,2.19,2033865.0,0.12300000000000001,1.0070000000000001,296.2,63.47,9.62,0.64,70.83,77.34,80.61,52.94,352.0,503.0,0.244,56.34,64.47,0.589,42.74,1.71,1.6909999999999998,28.27,11.22,2.36,5097742.0,-0.006999999999999999,0.899,288.6,61.9,6.41,0.613,65.81,72.22,75.65,47.93,376.0,529.0,0.294,62.96,66.88,0.608,43.23,1.57,1.726,28.09,12.54,1.78,4690572.0,-0.11599999999999999,0.741,293.7,62.25,9.24,0.486,67.93,73.46,78.46,55.67,365.0,571.0,0.37,62.91,66.1,0.6920000000000001,41.12,1.81,1.7409999999999999,28.47,12.44,1.69,5376417.0,-0.036000000000000004,0.893,286.5,61.08,6.84,0.503,65.49,72.08,74.06,50.9,365.0,497.0,0.426,62.09,65.2,0.049,40.74,2.97,1.7630000000000001,28.6,14.31,1.47,3209646.0
Harold Varner III,0.239,0.948,302.1,63.42,21.15,0.508,67.09,75.97,77.14,53.26,377.0,580.0,0.217,48.1,59.09,0.040999999999999995,37.61,2.99,1.775,29.17,16.35,1.3,1300029.0,0.45799999999999996,1.145,301.9,63.98,18.18,0.442,70.57,76.61,81.45,52.66,340.0,615.0,0.244,43.97,58.93,-0.215,37.46,2.63,1.754,29.3,14.19,1.59,1060152.0,0.26,0.429,302.0,63.55,18.9,0.09300000000000001,67.21,73.5,79.15,53.71,370.0,508.0,0.076,58.47,60.33,-0.20199999999999999,38.41,2.78,1.767,28.93,14.91,1.45,1553149.0,0.204,0.149,308.2,64.21,33.95,-0.076,67.79,72.3,78.17,53.24,371.0,565.0,0.021,51.95,58.14,-0.024,36.95,3.31,1.786,29.56,16.48,1.2,1223064.0,0.262,0.511,302.4,63.5,21.58,0.33,67.68,72.8,79.15,53.13,364.0,570.0,-0.081,47.97,56.94,-0.402,36.36,3.98,1.7990000000000002,29.69,17.06,1.19,918779.0
Brendan Steele,0.23,0.695,299.9,62.77,18.1,0.09,66.67,76.54,79.22,52.68,365.0,562.0,0.091,56.63,61.21,-0.23600000000000002,38.31,2.97,1.767,28.76,15.71,1.37,1253887.0,0.081,0.5820000000000001,303.6,64.15,17.97,0.539,68.14,72.82,81.38,50.7,349.0,507.0,-0.038,49.46,58.31,0.126,39.5,3.39,1.7619999999999998,29.13,15.45,1.42,1739131.0,0.518,-0.027000000000000003,302.5,63.05,16.67,-0.316,69.98,75.27,80.17,53.87,372.0,544.0,-0.228,38.95,55.82,-0.503,34.95,4.03,1.8119999999999998,30.21,16.22,1.24,515139.0,0.557,0.604,310.3,64.86,31.75,0.243,69.24,75.72,79.72,56.15,398.0,540.0,-0.195,48.0,52.56,-0.5760000000000001,33.91,3.73,1.817,30.36,17.74,1.12,2291128.0,0.387,0.888,300.4,63.43,20.63,0.41100000000000003,67.26,74.41,78.17,52.28,367.0,529.0,0.09,43.33,58.99,-0.013000000000000001,37.9,3.17,1.785,29.3,16.2,1.34,2907095.0
J.J. Spaun,0.177,-0.46399999999999997,285.4,61.95,5.0,-0.59,66.25,75.83,76.44,50.56,404.0,604.0,0.034,46.3,58.85,-0.29600000000000004,36.67,4.31,1.8090000000000002,29.43,18.33,1.03,218596.0,-0.057,-0.537,297.4,62.88,13.79,-0.266,66.0,70.6,76.97,52.05,356.0,534.0,-0.214,45.83,50.99,-0.12300000000000001,38.22,2.87,1.758,29.17,19.16,1.13,232472.0,-0.046,0.051,290.4,62.5,6.76,0.094,68.36,73.78,79.29,52.87,405.0,575.0,0.003,47.12,59.53,-0.021,38.14,2.91,1.774,29.29,14.91,1.44,1205977.0,0.28600000000000003,0.441,298.2,63.02,12.03,0.41,69.48,75.12,78.55,53.21,361.0,534.0,-0.255,43.9,55.76,-0.149,36.5,2.95,1.7719999999999998,29.63,15.96,1.38,1978906.0,0.316,-0.045,291.5,62.38,5.23,-0.122,67.12,72.53,75.32,51.79,384.0,557.0,-0.24,45.45,59.14,-0.027000000000000003,37.66,2.91,1.784,29.35,16.02,1.25,1122611.0
Rickie Fowler,0.175,0.226,301.1,62.5,18.0,-0.358,64.33,70.33,74.76,49.64,393.0,586.0,0.409,44.16,54.52,-0.36,39.0,3.44,1.765,29.0,19.11,1.13,495701.0,0.172,0.493,294.9,62.6,4.55,0.099,66.54,72.09,80.85,43.58,390.0,541.0,0.222,47.95,60.38,0.217,41.67,2.53,1.7380000000000002,28.55,15.15,1.52,947309.0,0.247,0.525,303.1,62.93,21.05,0.158,67.76,72.31,78.76,53.7,362.0,582.0,0.12,54.79,60.77,0.541,40.28,1.83,1.726,28.53,14.25,1.64,3945810.0,0.244,0.98,299.8,62.95,19.59,0.494,69.52,75.96,79.77,52.49,367.0,562.0,0.242,60.5,63.05,0.29600000000000004,39.86,2.25,1.744,28.99,12.69,1.79,4235237.0,0.37799999999999995,1.1340000000000001,300.3,62.56,20.59,0.408,67.03,74.58,79.14,53.37,356.0,582.0,0.349,68.55,63.86,0.852,43.64,2.85,1.7209999999999999,28.3,14.25,1.78,6083197.0
Danny Lee,0.17,-0.059000000000000004,300.9,63.14,15.0,0.045,62.22,68.86,74.11,48.98,388.0,584.0,-0.38799999999999996,56.58,53.68,-0.88,39.31,4.86,1.781,29.45,21.81,0.9,166441.0,0.165,0.107,302.0,64.63,20.49,0.23800000000000002,65.62,70.1,78.51,55.45,383.0,499.0,-0.29600000000000004,53.08,59.72,-0.195,41.38,3.62,1.75,28.77,17.15,1.34,2043764.0,0.085,0.102,301.4,63.85,20.13,0.156,66.74,70.76,79.22,50.52,382.0,474.0,-0.139,53.19,58.97,-0.24,40.67,4.12,1.758,28.91,17.15,1.3,1524126.0,0.005,-0.099,290.6,62.2,7.69,-0.155,65.05,69.05,75.56,47.88,371.0,555.0,0.051,55.62,60.81,0.156,41.41,2.84,1.742,28.56,16.02,1.35,1269386.0,0.037000000000000005,0.078,291.1,62.04,8.24,0.304,66.1,70.47,75.74,49.68,375.0,510.0,-0.263,53.68,55.43,0.247,40.2,2.31,1.751,28.81,17.23,1.23,1611331.0
Patrick Rodgers,0.156,-0.5379999999999999,306.0,64.66,25.86,-0.643,66.28,68.3,78.82,56.68,421.0,547.0,-0.05,43.02,55.11,0.151,38.89,2.78,1.76,29.19,17.53,1.2,516855.0,0.21100000000000002,-0.271,308.5,65.22,26.37,-0.465,66.97,73.11,79.53,54.09,416.0,559.0,-0.018000000000000002,49.15,58.23,0.657,39.13,1.77,1.7469999999999999,28.92,14.96,1.43,1015849.0,0.157,-0.19699999999999998,299.8,63.76,14.71,-0.38299999999999995,64.71,72.35,72.97,52.96,399.0,545.0,0.028999999999999998,46.07,57.1,0.428,39.22,2.18,1.761,28.78,17.21,1.23,1046838.0,-0.039,-0.32799999999999996,303.5,63.51,24.71,-0.32299999999999995,65.65,70.55,79.07,44.44,392.0,623.0,0.034,51.72,57.22,0.561,39.78,2.81,1.766,29.1,16.79,1.25,1287040.0,-0.044000000000000004,-0.65,306.3,64.04,28.57,-0.529,65.84,69.78,78.24,53.59,397.0,547.0,-0.077,39.82,53.63,-0.066,36.64,4.13,1.8219999999999998,29.85,19.29,0.95,1346322.0
Martin Laird,0.153,0.395,296.7,61.95,10.0,0.026000000000000002,70.67,76.35,80.13,58.04,403.0,544.0,0.027999999999999997,47.27,57.95,-0.247,36.0,4.56,1.794,29.94,16.22,1.34,1587784.0,0.251,0.415,302.1,63.44,12.82,0.187,70.51,75.48,83.62,51.52,360.0,520.0,-0.023,32.2,60.87,-0.49700000000000005,35.33,4.42,1.806,29.85,15.38,1.37,232786.0,0.1,0.204,298.9,62.82,18.75,0.075,69.86,74.58,81.3,54.0,386.0,526.0,0.028999999999999998,49.11,61.06,0.019,37.22,3.19,1.787,29.53,14.38,1.47,863054.0,-0.045,0.18899999999999997,299.0,62.32,16.15,0.024,65.9,73.13,76.48,48.2,375.0,512.0,0.209,50.48,59.15,0.282,40.51,3.59,1.764,28.83,16.58,1.34,1017580.0,0.235,0.5760000000000001,296.9,62.08,13.25,0.139,65.86,71.14,75.56,50.0,394.0,536.0,0.203,47.2,60.98,0.253,38.69,2.88,1.765,29.0,15.46,1.31,1759706.0
Louis Oosthuizen,0.152,0.9179999999999999,297.4,62.14,15.48,0.306,66.01,76.74,78.8,48.54,410.0,585.0,0.301,56.52,65.76,0.785,39.55,2.65,1.764,28.55,15.08,1.47,2240284.0,0.075,-0.318,300.1,63.5,15.0,-0.126,65.28,68.89,79.75,49.43,348.0,520.0,-0.268,43.21,58.0,0.258,40.39,2.78,1.757,28.85,16.78,1.21,1312138.0,0.13,0.608,296.3,62.02,16.96,0.20800000000000002,66.84,68.52,77.55,49.83,369.0,524.0,0.27,58.12,60.47,0.16899999999999998,39.5,2.69,1.751,28.8,15.28,1.45,2539183.0,0.401,0.5479999999999999,299.8,62.75,16.67,-0.261,65.74,70.17,76.12,53.01,373.0,515.0,0.408,64.29,64.26,-0.026000000000000002,39.09,4.01,1.8090000000000002,29.24,15.74,1.22,1731493.0,0.301,0.705,296.3,62.94,15.52,0.215,65.23,71.9,75.56,53.57,400.0,508.0,0.18899999999999997,61.22,63.14,0.53,39.78,2.69,1.787,28.94,15.05,1.24,3105422.0
Hideki Matsuyama,0.135,1.028,296.8,62.5,15.52,0.519,67.34,74.38,78.31,52.9,388.0,603.0,0.374,45.35,61.0,-0.29600000000000004,39.56,2.68,1.744,28.81,14.66,1.57,3741419.0,0.285,1.433,304.4,64.1,20.97,0.69,68.54,74.32,82.65,54.5,344.0,512.0,0.45799999999999996,55.04,63.72,-0.469,40.09,3.38,1.755,28.77,13.89,1.68,3665825.0,0.381,1.4869999999999999,303.0,62.83,15.0,0.759,69.38,77.32,78.28,58.28,355.0,516.0,0.34700000000000003,53.74,64.12,0.011000000000000001,40.78,3.54,1.7530000000000001,28.89,13.7,1.77,3335137.0,0.19399999999999998,1.064,302.0,63.6,20.31,0.727,69.29,76.02,79.59,53.32,369.0,529.0,0.14300000000000002,52.04,60.8,0.132,39.43,3.55,1.754,29.21,14.43,1.59,2687477.0,0.508,1.6130000000000002,303.3,63.78,18.75,0.758,69.01,75.45,80.67,55.1,350.0,516.0,0.34600000000000003,53.21,61.56,-0.345,40.57,3.29,1.739,28.86,14.33,1.8,8380569.0
Paul Casey,0.128,0.9620000000000001,302.8,62.09,15.0,0.623,67.78,73.89,77.52,53.59,352.0,570.0,0.21,53.06,62.5,0.21,40.0,3.61,1.768,29.05,14.72,1.52,1682619.0,0.546,0.8140000000000001,307.2,64.33,29.17,0.631,70.63,77.53,80.12,59.65,378.0,488.0,-0.363,47.5,60.14,-0.38299999999999995,36.41,2.68,1.774,29.61,13.69,1.52,1868952.0,0.614,1.453,298.4,62.94,18.25,0.706,70.96,77.78,78.59,60.18,364.0,516.0,0.133,43.7,58.67,-0.092,37.93,2.59,1.7480000000000002,29.29,14.0,1.6,4257040.0,0.138,0.833,304.3,63.39,20.34,0.586,67.84,72.34,79.27,51.09,357.0,518.0,0.109,54.46,60.58,0.133,38.81,2.97,1.775,29.07,15.1,1.42,3641771.0,0.349,1.41,297.5,61.99,15.38,0.9390000000000001,70.06,74.46,79.3,56.15,372.0,544.0,0.122,39.29,64.12,0.133,38.27,2.65,1.7630000000000001,29.03,13.09,1.68,3906974.0
Scott Stallings,0.10400000000000001,0.301,296.4,62.89,10.23,0.33399999999999996,67.8,76.23,78.32,59.18,394.0,491.0,-0.332,48.21,67.84,-0.29,39.14,4.29,1.808,29.18,14.77,1.25,407497.0,-0.191,0.18899999999999997,297.6,62.82,13.43,0.309,69.65,75.37,81.19,57.0,358.0,513.0,0.07200000000000001,48.28,59.84,0.019,38.89,2.65,1.743,29.03,14.18,1.6,664849.0,0.009000000000000001,0.251,297.0,62.8,14.19,0.259,66.74,71.57,80.5,49.78,373.0,509.0,-0.017,50.39,58.46,-0.32899999999999996,39.53,3.35,1.756,29.0,16.52,1.31,1080451.0,-0.008,0.341,299.7,63.18,21.51,0.373,65.62,71.18,79.58,48.81,385.0,507.0,-0.025,55.63,60.86,-0.07,38.21,2.59,1.788,29.14,15.56,1.28,1147573.0,0.049,0.33899999999999997,297.6,63.72,13.64,0.375,67.89,72.55,80.39,54.01,354.0,482.0,-0.084,44.26,55.51,-0.32,35.43,3.32,1.7919999999999998,29.65,16.81,1.16,955337.0
Patrick Reed,0.102,0.505,288.8,60.82,5.56,0.243,64.2,71.58,74.23,49.44,436.0,532.0,0.16,59.68,57.76,1.101,45.99,2.01,1.666,27.69,16.82,1.63,2859655.0,0.278,0.696,296.0,63.62,16.67,0.102,65.32,71.2,79.0,53.63,371.0,565.0,0.316,60.61,63.64,0.599,44.37,1.88,1.7,27.89,14.26,1.69,4250060.0,0.145,0.615,296.8,63.22,12.5,0.138,66.22,71.84,78.54,53.86,389.0,564.0,0.332,58.82,62.99,0.261,41.79,2.08,1.7309999999999999,28.47,14.08,1.61,3593844.0,0.051,0.7829999999999999,298.1,63.15,15.38,0.187,63.57,70.19,77.07,52.04,379.0,561.0,0.545,56.68,62.94,0.16399999999999998,41.8,2.39,1.746,28.33,15.44,1.4,5006267.0,0.19899999999999998,0.39899999999999997,295.6,63.15,11.36,-0.049,62.17,68.96,74.9,49.13,401.0,558.0,0.25,49.15,61.23,0.5770000000000001,42.0,1.89,1.744,28.32,16.11,1.28,3055111.0
Anirban Lahiri,0.094,-0.06,296.4,62.72,12.5,-0.28,63.33,69.44,74.64,57.5,372.0,493.0,0.126,59.68,62.5,0.159,45.28,1.94,1.6969999999999998,27.9,15.14,1.54,632237.0,0.05,-0.45299999999999996,294.4,63.34,8.57,-0.56,68.1,71.98,77.78,53.65,394.0,527.0,0.057,51.67,57.71,-0.222,38.1,4.13,1.767,29.14,17.14,1.38,58388.0,-0.431,-0.8690000000000001,290.2,61.44,5.38,-0.298,62.96,66.67,71.11,50.78,394.0,530.0,-0.139,54.63,59.57,0.11599999999999999,42.67,2.58,1.746,28.64,17.23,1.16,419620.0,0.07,-0.095,294.0,62.61,10.14,-0.285,64.7,67.74,75.69,49.02,376.0,547.0,0.12,51.46,58.35,0.19899999999999998,39.5,2.85,1.77,28.99,16.94,1.19,1441205.0,0.23399999999999999,0.149,297.0,63.84,12.5,-0.14300000000000002,63.43,67.61,74.46,50.86,373.0,525.0,0.059000000000000004,52.31,55.06,-0.336,41.74,2.7,1.73,28.6,18.52,1.22,1944289.0
Harris English,0.087,0.162,297.2,62.38,14.58,-0.008,66.44,74.56,76.3,48.47,394.0,599.0,0.084,44.62,65.52,0.397,42.48,2.89,1.735,28.35,13.89,1.79,3043548.0,0.215,0.948,300.9,62.44,13.82,0.45399999999999996,70.91,76.8,79.45,58.72,399.0,549.0,0.27899999999999997,51.3,65.33,0.518,39.62,1.9,1.749,28.7,11.84,1.93,3299366.0,-0.024,-0.327,301.0,62.85,16.48,-0.43700000000000006,66.85,72.22,75.19,59.22,417.0,533.0,0.134,51.37,60.41,0.527,39.68,1.95,1.764,28.7,14.59,1.38,628922.0,-0.21899999999999997,-0.406,302.4,62.79,21.79,-0.297,63.32,69.04,75.89,47.65,392.0,590.0,0.111,44.67,57.86,0.222,39.96,2.35,1.764,28.76,17.45,1.18,799450.0,-0.644,-0.336,301.9,62.9,20.39,0.138,63.96,71.37,75.05,53.2,386.0,480.0,0.16899999999999998,58.97,59.43,0.374,39.11,2.63,1.7919999999999998,28.78,16.89,1.19,864960.0
Russell Henley,0.08,1.18,290.1,62.15,9.78,0.971,71.62,77.25,81.69,60.0,359.0,462.0,0.129,60.0,66.38,0.28800000000000003,39.49,1.81,1.734,28.89,10.99,2.11,1836545.0,-0.049,1.041,290.1,62.05,6.35,0.867,71.69,77.87,80.66,56.44,359.0,499.0,0.22399999999999998,55.7,65.42,-0.188,36.68,2.47,1.781,29.35,11.99,1.71,1195378.0,0.13699999999999998,0.466,287.7,61.55,6.43,0.33399999999999996,68.1,73.86,76.63,47.16,360.0,532.0,-0.005,43.27,62.69,-0.299,38.25,3.41,1.781,29.17,14.76,1.4,1133773.0,0.09300000000000001,0.374,293.0,62.11,10.61,0.467,68.77,74.33,78.46,50.64,379.0,554.0,-0.18600000000000003,42.54,54.33,0.16699999999999998,35.21,2.85,1.7830000000000001,29.8,16.44,1.27,1516438.0,0.31,0.506,298.0,62.5,16.67,0.196,67.81,73.98,75.97,51.49,379.0,563.0,0.0,45.45,57.12,0.434,38.26,2.35,1.754,29.07,15.58,1.38,3413876.0
Matt Jones,0.063,0.342,304.2,64.03,21.88,0.005,67.1,76.27,79.28,56.92,419.0,517.0,0.24600000000000002,50.0,64.38,0.48100000000000004,41.32,2.43,1.74,28.47,14.15,1.58,2232935.0,0.159,-0.19,297.3,63.7,11.11,-0.43799999999999994,66.23,70.49,76.79,54.15,391.0,540.0,0.08900000000000001,58.33,58.01,0.061,38.96,3.0,1.764,29.13,16.67,1.29,996369.0,0.304,0.508,294.1,62.48,9.52,-0.14800000000000002,66.6,72.22,80.08,51.92,407.0,572.0,0.35200000000000004,53.1,64.55,0.12,40.74,2.12,1.758,28.62,13.69,1.55,1024852.0,0.33299999999999996,0.139,304.5,64.17,18.55,-0.386,66.49,73.4,79.65,51.84,395.0,543.0,0.192,51.38,60.16,-0.034,39.7,3.49,1.765,29.02,16.22,1.29,538681.0,0.073,0.10800000000000001,302.6,63.87,18.75,-0.46799999999999997,63.1,69.72,75.17,50.3,399.0,565.0,0.503,57.14,63.17,0.17,40.08,2.68,1.778,28.7,16.17,1.24,510622.0
Scott Piercy,0.057,0.16899999999999998,292.4,62.86,11.46,0.048,65.05,71.32,76.02,56.16,396.0,563.0,0.055,58.73,64.24,-0.40700000000000003,41.32,3.36,1.7619999999999998,28.71,15.63,1.31,417786.0,0.263,0.043,297.2,63.69,14.66,0.134,64.73,71.78,72.92,54.81,366.0,510.0,-0.355,36.19,57.28,-0.213,38.22,1.94,1.77,29.05,16.67,1.17,809871.0,0.27,0.485,292.4,62.17,8.97,0.147,70.09,73.81,78.31,54.48,375.0,543.0,0.067,50.37,63.93,0.146,39.79,2.65,1.7480000000000002,28.76,13.24,1.74,2679915.0,0.209,0.8590000000000001,296.6,62.59,15.13,0.5529999999999999,69.72,75.41,79.46,57.81,383.0,491.0,0.09699999999999999,44.96,55.96,-0.569,35.76,3.96,1.794,29.86,16.46,1.26,1882337.0,0.19,0.251,295.9,63.14,13.56,0.311,66.75,73.47,75.99,52.79,347.0,528.0,-0.25,37.96,49.88,-0.526,36.73,3.65,1.771,29.46,19.82,1.16,1317452.0
Branden Grace,0.054000000000000006,0.026000000000000002,293.4,62.53,11.11,0.094,64.71,70.61,79.05,51.8,382.0,538.0,-0.025,50.59,60.06,-0.057999999999999996,40.12,2.47,1.75,28.63,16.87,1.26,967442.0,-0.18100000000000002,0.405,297.3,64.02,18.92,0.501,68.43,74.41,79.0,56.69,340.0,479.0,0.085,53.13,59.66,-0.35200000000000004,38.62,3.39,1.778,29.41,15.04,1.34,354443.0,0.024,0.413,295.1,62.86,11.61,0.11,66.09,69.26,77.16,51.23,376.0,581.0,0.278,50.0,55.18,-0.52,36.52,3.59,1.794,29.69,18.3,1.08,1373185.0,0.163,0.46299999999999997,298.9,63.05,17.31,0.174,67.1,70.33,77.07,50.92,380.0,580.0,0.125,47.46,57.78,0.35,38.02,3.3,1.7719999999999998,29.34,16.41,1.28,1529289.0,0.18,0.518,292.0,62.71,12.73,0.17300000000000001,66.4,71.87,74.32,56.25,376.0,548.0,0.165,50.51,61.42,-0.248,37.48,3.62,1.8130000000000002,29.49,15.7,1.16,1315054.0
Chez Reavie,0.04,0.5529999999999999,280.8,60.66,4.17,0.737,67.36,76.78,76.87,53.17,354.0,492.0,-0.13,45.07,57.8,-0.7509999999999999,35.65,2.89,1.787,29.46,16.44,1.18,585732.0,-0.107,0.569,284.4,61.68,3.85,0.44,67.24,73.29,74.3,53.99,357.0,516.0,0.237,56.67,61.01,-0.29100000000000004,37.16,2.24,1.778,28.96,14.65,1.33,1123769.0,0.254,0.762,287.0,61.07,4.38,0.625,67.93,72.54,74.51,50.0,349.0,563.0,-0.11699999999999999,48.92,59.7,0.062,39.98,2.66,1.7369999999999999,28.73,15.34,1.5,3660909.0,0.183,0.483,286.5,61.41,4.73,0.43700000000000006,68.67,73.15,77.33,54.19,362.0,507.0,-0.13699999999999998,43.06,62.27,0.192,39.41,2.97,1.767,29.12,14.34,1.47,2700018.0,0.121,0.423,285.2,60.79,3.3,0.375,67.31,72.29,75.58,50.13,359.0,524.0,-0.073,52.29,63.33,0.41700000000000004,39.53,2.16,1.756,28.71,13.74,1.52,1819206.0
